Wall time,Step,Value
1723061359.5904953,627,1.319825599921387e-07
1723061372.1858308,628,1.5568137712307362e-07
1723061384.823812,629,1.3937354026438697e-07
1723061397.375573,630,1.3975501644836186e-07
1723061409.9676712,631,1.7977356492338004e-07
1723061435.301644,633,1.6565918770083954e-07
1723061447.7463279,634,1.4113783208813402e-07
1723061460.307882,635,6.706118682586748e-08
1723061472.838137,636,6.73711326726334e-08
1723061485.3389866,637,5.6260827108189915e-08
1723061497.9052873,638,5.4150820716358794e-08
1723061510.5424445,639,7.055401596289812e-08
1723061523.227495,640,6.971955457402146e-08
1723061535.6654284,641,7.72297426010482e-08
1723061548.3353715,642,7.039904659222884e-08
1723061560.8639767,643,1.027286060661936e-07
1723061573.4786344,644,1.1898875129645603e-07
1723061586.085602,645,1.4178156959587795e-07
1723061598.526984,646,1.3656020314556372e-07
1723061610.9575336,647,1.5305876388538309e-07
1723061635.8746855,649,1.934945572656943e-07
1723061648.6517103,650,1.6862749419033207e-07
1723061661.3852406,651,1.9864440048422694e-07
1723061673.9874148,652,2.0822882618176664e-07
1723061686.9660685,653,1.5620589977061172e-07
1723061699.3589194,654,1.0463595856435859e-07
1723061711.770599,655,1.0063052258146854e-07
1723061724.2978165,656,9.196401151712053e-08
1723061737.001115,657,8.195043221803644e-08
1723061749.554673,658,5.319714801998998e-08
1723061762.1411393,659,6.216168912942521e-08
1723061774.6307077,660,3.488660382799935e-08
1723061787.15376,661,3.464818476572873e-08
1723061799.7136245,662,3.7533048669047275e-08
1723061812.2484927,663,4.4661764064812814e-08
1723061824.7524393,664,2.5540595416373435e-08
1723061837.3344429,665,1.6123060220252228e-08
1723061849.9048276,666,1.3035540646910704e-08
1723061862.3970075,667,-6.347889325297729e-09
1723061874.8321655,668,1.019244577626921e-09
1723061900.1358519,670,1.668334448368114e-08
1723061912.744714,671,2.0545725121223768e-08
1723061925.3230457,672,2.004504651154093e-08
1723061938.0377104,673,4.956126531396876e-08
1723061950.6539707,674,6.167292809777791e-08
1723061963.2473278,675,8.240342452836558e-08
1723061975.8667889,676,7.637143539795943e-08
1723061988.3436785,677,8.686185282158476e-08
1723062000.928125,678,9.787678578732084e-08
1723062013.4485226,679,1.0176301401543242e-07
1723062025.9976025,680,8.493066161463503e-08
1723062038.6621246,681,7.471442131645745e-08
1723062064.2976549,683,6.050467504792323e-08
1723062076.8105612,684,8.793472972001837e-08
1723062089.2612047,685,9.477734863594378e-08
1723062101.7651849,686,1.0133385330846068e-07
1723062114.3042536,687,7.863641116045983e-08
1723062126.8695502,688,7.322430661815815e-08
1723062139.4557335,689,9.921193111495086e-08
1723062151.9699285,690,6.728768653374573e-08
1723062164.717397,691,5.168319106019226e-08
1723062177.3665931,692,4.214644633293574e-08
1723062189.9727335,693,4.3553114892347367e-08
1723062202.5816019,694,5.3036213643054e-08
1723062215.1986551,695,9.644034015821035e-09
1723062227.6693995,696,-1.076459632542992e-08
1723062240.1624162,697,-2.096891016378777e-08
1723062252.8555217,698,-1.701116225660826e-08
1723062265.3602793,699,-2.3007364902127847e-09
1723062277.8547559,700,2.7263165947033485e-08
1723062290.451874,701,4.44769874263784e-08
1723062315.7958028,703,1.7607213464998495e-08
1723062328.4309084,704,-2.8955934538998918e-08
1723062353.530522,706,8.571149123781652e-09
1723062366.1908267,707,-4.541872655750012e-09
1723062378.813125,708,3.9994716871660785e-08
1723062391.662891,709,3.076791799117018e-08
1723062404.0993543,710,3.4272670035306874e-08
1723062416.7554562,711,1.6057493112953125e-08
1723062429.3254259,712,3.181695973353271e-08
1723062441.836063,713,6.228685123232935e-08
1723062454.7685225,714,7.020235415211573e-08
1723062467.175857,715,5.2917005888275526e-08
1723062479.72369,716,5.468130126473625e-08
1723062492.2257786,717,5.811453007709133e-08
1723062504.7897186,718,4.6408175080614456e-08
1723062517.3508027,719,2.673864507585222e-08
1723062529.8356864,720,-2.4855134839185666e-08
1723062542.42556,721,1.311315500629462e-10
1723062554.9663563,722,5.820989557037137e-08
1723062567.6787558,723,8.322000866201051e-08
1723062580.107774,724,1.0198354516433028e-07
1723062592.616504,725,1.0465383581959031e-07
1723062605.0929973,726,8.5675715411071e-08
1723062617.6601617,727,1.1492967644244345e-07
1723062630.2647753,728,1.393675859162613e-07
1723062642.9395845,729,1.7446279798605246e-07
1723062655.529244,730,1.8104314847278147e-07
1723062668.2476146,731,1.5747546910915844e-07
1723062680.8332744,732,1.4420747618260066e-07
1723062693.4074326,733,1.5066862601997855e-07
1723062705.8883095,734,2.3330450460434804e-07
1723062718.541589,735,2.500295579466183e-07
1723062731.2543895,736,2.8500556936705834e-07
1723062743.708555,737,2.920031647590804e-07
1723062756.4051423,738,3.486990749479446e-07
1723062768.9458768,739,3.5079716553809703e-07
1723062781.5975487,740,3.277659459399729e-07
1723062794.096666,741,3.4481286093068775e-07
1723062806.709616,742,3.379225574917655e-07
1723062819.375727,743,3.636002645635017e-07
1723062832.3660412,744,3.592133452912094e-07
1723062844.9641626,745,3.532290406838001e-07
1723062857.5449405,746,3.566384236819431e-07
1723062870.1024394,747,3.678917721572361e-07
1723062882.525159,748,3.746628749468073e-07
1723062907.5763643,750,3.3410788091714494e-07
1723062920.1044068,751,3.2399893257206713e-07
1723062932.7141519,752,3.214240109628008e-07
1723062945.3923757,753,4.0439365989186626e-07
1723062958.044582,754,4.414320073919953e-07
1723062983.7319293,756,4.3956040940429375e-07
1723062996.4905484,757,4.2701361735453247e-07
1723063009.0896878,758,4.609644292941084e-07
1723063021.6531856,759,4.5695901462750044e-07
1723063034.3035107,760,4.825651558348909e-07
1723063059.5419183,762,5.018055162508972e-07
1723063072.1090434,763,4.947721663484117e-07
1723063084.7190397,764,4.880964752373984e-07
1723063097.2773464,765,4.985272994417755e-07
1723063109.9383612,766,4.768073438299325e-07
1723063122.4689205,767,5.049645892540866e-07
1723063134.8735979,768,4.948794867232209e-07
1723063147.3296163,769,5.003631144973042e-07
1723063159.7315135,770,4.821956167688768e-07
1723063172.2107377,771,4.9781203870225e-07
1723063184.6713514,772,4.823267545361887e-07
1723063197.2492716,773,4.674971023632679e-07
1723063210.289434,774,4.6611427251264104e-07
1723063235.3668618,776,4.272162925644807e-07
1723063247.918435,777,4.263341395471798e-07
1723063260.6186495,778,4.0938257939160394e-07
1723063273.0088916,779,3.889500987952488e-07
1723063285.5652974,780,3.864705604428309e-07
1723063298.1433961,781,3.332674509692879e-07
1723063310.5851338,782,3.9239526472556463e-07
1723063323.1046412,783,4.992306230633403e-07
1723063335.6695354,784,4.807293407793622e-07
1723063360.782058,786,4.92936351292883e-07
1723063373.2786484,787,4.603207059972192e-07
1723063385.8230124,788,4.7569869821018074e-07
1723063398.4501178,789,4.793226935362327e-07
1723063411.0493815,790,5.147278443473624e-07
1723063423.6121836,791,5.366265440898133e-07
1723063436.4514596,792,5.510270284503349e-07
1723063461.6857605,794,4.783332201441226e-07
1723063474.3984365,795,4.68271963427469e-07
1723063486.7253284,796,4.966437927578227e-07
1723063499.3972547,797,4.973590534973482e-07
1723063512.0895643,798,4.793107564182719e-07
1723063524.9880366,799,4.81432664400927e-07
1723063537.7250807,800,4.504382502545923e-07
1723063550.6343086,801,4.2042137238240684e-07
